date,factor,rank_ic,number_of_stocks
2019-06-28,ret_60d,-0.025646872451561355,100
2019-06-28,ret_120d,0.07595650713426852,100
2019-06-28,momentum_20_5,-0.10180740243640383,100
2019-06-28,overnight_gap,-0.08824588354531149,100
2019-06-28,intraday_return,0.14616612459945033,100
2019-06-28,ema20_distance,-0.06954778935741604,100
2019-06-28,ema60_distance,-0.044164946477185676,100
2019-06-28,ema20_60_spread,-0.0006600739283275033,100
2019-06-28,rsi14_centered,-0.039496423602287514,100
2019-06-28,macd_hist_atr,-0.0072488118674511265,100
2019-06-28,breakout_position_60,-0.11172051270546779,100
2019-06-28,trend_r2_20,-0.007116797081785626,100
2019-06-28,realized_vol_5,0.001512169363077553,100
2019-06-28,realized_vol_20,0.15634151026040702,100
2019-06-28,vol_ratio_5_20,-0.1856847967106024,100
2019-06-28,parkinson_vol_20,0.22207287217767493,100
2019-06-28,overnight_vol_20,0.04922951370908034,100
2019-06-28,downside_vol_20,0.1492247131786214,100
2019-06-28,volume_zscore_20,-0.20005040565983914,100
2019-06-28,volume_trend_5_20,-0.14515625751129366,100
2019-06-28,amihud_illiq_20,0.17262733427386923,100
2019-06-28,signed_volume_pressure_20,-0.1679828140872739,100
2019-06-28,volume_cv_20,-0.04309682684771026,100
2019-06-28,return_volume_corr_20,-0.03332773270846321,100
2019-06-28,close_location_value,0.15065287313263906,100
2019-06-28,body_range_ratio,0.12391536550532266,100
2019-06-28,gap_followthrough_20,-0.17136719313797125,100
2019-06-28,cs_rank_ret20,-0.1391675867797405,100
2019-06-28,cs_rank_ret60,-0.025646872451561355,100
2019-06-28,cs_rank_vol20,0.15634151026040702,100
2019-06-28,cs_rank_amihud20,0.17262733427386923,100
2019-06-28,return_autocorr_20,0.08301329749529711,100
2019-06-28,revenue_growth_yoy,0.11467999648357456,62
2019-06-28,gross_margin_change_yoy,0.16272667150516662,58
2019-06-28,operating_profitability,-0.17680571859354163,75
2019-06-28,cashflow_to_assets,-0.2569329095861321,76
2019-06-28,debt_to_assets,0.1863979850565236,52
2019-06-28,asset_growth_yoy,0.09612695027865083,82
2019-07-05,ret_1d,-0.022664606430657548,100
2019-07-05,ret_5d,0.012577295461489136,100
2019-07-05,ret_20d,0.0768199124513282,100
2019-07-05,ret_60d,-0.0092649542903336,100
2019-07-05,ret_120d,-0.17267378540067335,100
2019-07-05,momentum_20_5,0.08427868070449185,100
2019-07-05,overnight_gap,-0.10494480931583183,100
2019-07-05,intraday_return,0.033975907230707716,100
2019-07-05,ema20_distance,0.04735087714055857,100
2019-07-05,ema60_distance,-0.07932817080194961,100
2019-07-05,ema20_60_spread,-0.13686809741464964,100
2019-07-05,rsi14_centered,-0.028394924677369555,100
2019-07-05,macd_hist_atr,0.09014728517077829,100
2019-07-05,breakout_position_60,-0.05244540187662931,100
2019-07-05,trend_r2_20,-0.038055919759906534,100
2019-07-05,realized_vol_5,0.12136250033808099,100
2019-07-05,realized_vol_20,0.06262845073070711,100
2019-07-05,vol_ratio_5_20,0.06846705210667511,100
2019-07-05,parkinson_vol_20,0.10354666530699262,100
2019-07-05,overnight_vol_20,-0.15578804616945655,100
2019-07-05,downside_vol_20,-0.015055550721792101,100
2019-07-05,volume_zscore_20,-0.22481315575605462,100
2019-07-05,volume_trend_5_20,0.08218446500026488,100
2019-07-05,amihud_illiq_20,-0.03669377945944946,100
2019-07-05,signed_volume_pressure_20,0.05510367567884291,100
2019-07-05,volume_cv_20,0.004374450568428234,100
2019-07-05,return_volume_corr_20,0.06394858670471837,100
2019-07-05,close_location_value,-0.2216388288003639,100
2019-07-05,body_range_ratio,0.02264660436041874,100
2019-07-05,gap_followthrough_20,0.017851838739470504,100
2019-07-05,cs_rank_ret20,0.0768199124513282,100
2019-07-05,cs_rank_ret60,-0.0092649542903336,100
2019-07-05,cs_rank_vol20,0.06262845073070711,100
2019-07-05,cs_rank_amihud20,-0.03669377945944946,100
2019-07-05,return_autocorr_20,-0.12880926735511727,100
2019-07-05,revenue_growth_yoy,0.19175057305735943,63
2019-07-05,gross_margin_change_yoy,-0.04909485212140755,58
2019-07-05,operating_profitability,0.08061223764242045,75
2019-07-05,cashflow_to_assets,0.14227028209684436,76
2019-07-05,debt_to_assets,-0.18194236942939201,52
2019-07-05,asset_growth_yoy,-0.1072915362905727,82
2019-07-12,ret_1d,0.17545754575457545,100
2019-07-12,ret_5d,0.05468946894689468,100
2019-07-12,ret_20d,-0.04667266726672666,100
2019-07-12,ret_60d,-0.21047704770477044,100
2019-07-12,ret_120d,-0.26598259825982595,100
2019-07-12,momentum_20_5,-0.03488748874887489,100
2019-07-12,overnight_gap,0.07329132913291328,100
2019-07-12,intraday_return,0.1601985004462669,100
2019-07-12,ema20_distance,-0.08831683168316831,100
2019-07-12,ema60_distance,-0.20075607560756076,100
2019-07-12,ema20_60_spread,-0.25368136813681363,100
2019-07-12,rsi14_centered,-0.13839783978397838,100
2019-07-12,macd_hist_atr,0.03158715871587158,100
2019-07-12,breakout_position_60,-0.1908910891089109,100
2019-07-12,trend_r2_20,-0.02387038703870387,100
2019-07-12,realized_vol_5,0.14948694869486948,100
2019-07-12,realized_vol_20,0.12697269726972696,100
2019-07-12,vol_ratio_5_20,0.02658265826582658,100
2019-07-12,parkinson_vol_20,0.21426942694269424,100
2019-07-12,overnight_vol_20,0.09239723972397239,100
2019-07-12,downside_vol_20,0.1255205520552055,100
2019-07-12,volume_zscore_20,0.07024302430243023,100
2019-07-12,volume_trend_5_20,-0.14111011101110107,100
2019-07-12,amihud_illiq_20,0.33920192019201917,100
2019-07-12,signed_volume_pressure_20,-0.020642064206420636,100
2019-07-12,volume_cv_20,0.2772397239723972,100
2019-07-12,return_volume_corr_20,0.22919891989198918,100
2019-07-12,close_location_value,-0.024962496249624957,100
2019-07-12,body_range_ratio,0.14546098248185027,100
2019-07-12,gap_followthrough_20,0.009768976897689768,100
2019-07-12,cs_rank_ret20,-0.04667266726672666,100
2019-07-12,cs_rank_ret60,-0.21047704770477044,100
2019-07-12,cs_rank_vol20,0.12697269726972696,100
2019-07-12,cs_rank_amihud20,0.33920192019201917,100
2019-07-12,return_autocorr_20,-0.05554155415541554,100
2019-07-12,revenue_growth_yoy,0.06622103280326133,63
2019-07-12,gross_margin_change_yoy,-0.040112585943806664,58
2019-07-12,operating_profitability,-0.2147099197061398,75
2019-07-12,cashflow_to_assets,-0.23182660169100477,76
2019-07-12,debt_to_assets,-0.17869797241469615,52
2019-07-12,asset_growth_yoy,0.07142973754057909,82
2019-07-19,ret_1d,-0.06802900698802593,100
2019-07-19,ret_5d,-0.23003900390039003,100
2019-07-19,ret_20d,-0.01104110411041104,100
2019-07-19,ret_60d,-0.06543054305430542,100
2019-07-19,ret_120d,-0.25231323132313227,100
2019-07-19,momentum_20_5,0.11267926792679267,100
2019-07-19,overnight_gap,-0.1561420826352141,100
2019-07-19,intraday_return,0.024434443444344433,100
2019-07-19,ema20_distance,-0.10303030303030301,100
2019-07-19,ema60_distance,-0.1323132313231323,100
2019-07-19,ema20_60_spread,-0.10244224422442243,100
2019-07-19,rsi14_centered,-0.09128112811281126,100
2019-07-19,macd_hist_atr,0.06165016501650165,100
2019-07-19,breakout_position_60,-0.11177917791779177,100
2019-07-19,trend_r2_20,0.01714971497149715,100
2019-07-19,realized_vol_5,0.08225622562256224,100
2019-07-19,realized_vol_20,0.16355235523552353,100
2019-07-19,vol_ratio_5_20,-0.12507650765076506,100
2019-07-19,parkinson_vol_20,0.20967296729672966,100
2019-07-19,overnight_vol_20,-0.07437143714371436,100
2019-07-19,downside_vol_20,0.15619561956195618,100
2019-07-19,volume_zscore_20,-0.09554155415541554,100
2019-07-19,volume_trend_5_20,-0.2283108310831083,100
2019-07-19,amihud_illiq_20,0.05350135013501349,100
2019-07-19,signed_volume_pressure_20,-0.037275727572757274,100
2019-07-19,volume_cv_20,0.047068706870687066,100
2019-07-19,return_volume_corr_20,-0.0967056705670567,100
2019-07-19,close_location_value,-0.020102010201020096,100
2019-07-19,body_range_ratio,0.13516951695169516,100
2019-07-19,gap_followthrough_20,0.09246924692469245,100
2019-07-19,cs_rank_ret20,-0.01104110411041104,100
2019-07-19,cs_rank_ret60,-0.06543054305430542,100
2019-07-19,cs_rank_vol20,0.16355235523552353,100
2019-07-19,cs_rank_amihud20,0.05350135013501349,100
2019-07-19,return_autocorr_20,-0.04978097809780978,100
2019-07-19,revenue_growth_yoy,-0.0055444213764238364,63
2019-07-19,gross_margin_change_yoy,-0.1788762939135244,58
2019-07-19,operating_profitability,0.1947809017183101,75
2019-07-19,cashflow_to_assets,0.023663866465805476,76
2019-07-19,debt_to_assets,-0.23824973340812694,52
2019-07-19,asset_growth_yoy,-0.10953357894383484,82
2019-07-26,ret_1d,0.17906990699069905,100
2019-07-26,ret_5d,-0.22725472547254721,100
2019-07-26,ret_20d,-0.09857785778577859,100
2019-07-26,ret_60d,0.10420642064206419,100
2019-07-26,ret_120d,0.06413441344134413,100
2019-07-26,momentum_20_5,0.01242124212421242,100
2019-07-26,overnight_gap,-0.0986018601860186,100
2019-07-26,intraday_return,0.19157515751575155,100
2019-07-26,ema20_distance,-0.07897989798979896,100
2019-07-26,ema60_distance,0.022106210621062106,100
2019-07-26,ema20_60_spread,0.12524452445244524,100
2019-07-26,rsi14_centered,-0.0025442544254425437,100
2019-07-26,macd_hist_atr,-0.2455445544554455,100
2019-07-26,breakout_position_60,0.0009120912091209121,100
2019-07-26,trend_r2_20,0.19530753075307528,100
2019-07-26,realized_vol_5,0.1734413441344134,100
2019-07-26,realized_vol_20,0.02042604260426042,100
2019-07-26,vol_ratio_5_20,0.09160516051605158,100
2019-07-26,parkinson_vol_20,0.030987098709870986,100
2019-07-26,overnight_vol_20,-0.08888088808880887,100
2019-07-26,downside_vol_20,-0.008184818481848183,100
2019-07-26,volume_zscore_20,0.2301110111011101,100
2019-07-26,volume_trend_5_20,0.23327932793279327,100
2019-07-26,amihud_illiq_20,-0.07507950795079507,100
2019-07-26,signed_volume_pressure_20,-0.11617161716171616,100
2019-07-26,volume_cv_20,-0.011677167716771675,100
2019-07-26,return_volume_corr_20,-0.08626462646264625,100
2019-07-26,close_location_value,0.11087908790879088,100
2019-07-26,body_range_ratio,0.15108310831083105,100
2019-07-26,gap_followthrough_20,0.03157515751575157,100
2019-07-26,cs_rank_ret20,-0.09857785778577859,100
2019-07-26,cs_rank_ret60,0.10420642064206419,100
2019-07-26,cs_rank_vol20,0.02042604260426042,100
2019-07-26,cs_rank_amihud20,-0.07507950795079507,100
2019-07-26,return_autocorr_20,-0.018313831383138312,100
2019-07-26,revenue_growth_yoy,-0.22035508649665406,64
2019-07-26,gross_margin_change_yoy,-0.2289630181866005,59
2019-07-26,operating_profitability,0.2043400024233933,75
2019-07-26,cashflow_to_assets,0.15790948673975683,76
2019-07-26,debt_to_assets,0.25960569307073145,53
2019-07-26,asset_growth_yoy,-0.07074406430196009,82
2019-08-02,ret_1d,-0.030519143471914954,100
2019-08-02,ret_5d,0.07363358425951011,100
2019-08-02,ret_20d,-0.00954095409540954,100
2019-08-02,ret_60d,0.07963996399639962,100
2019-08-02,ret_120d,0.2257305730573057,100
2019-08-02,momentum_20_5,-0.12888088808880888,100
2019-08-02,overnight_gap,0.010921124875911367,100
2019-08-02,intraday_return,0.010453045304530452,100
2019-08-02,ema20_distance,0.027950795079507946,100
2019-08-02,ema60_distance,0.11319531953195318,100
2019-08-02,ema20_60_spread,0.06442244224422441,100
2019-08-02,rsi14_centered,0.056069606960696065,100
2019-08-02,macd_hist_atr,0.025298529852985297,100
2019-08-02,breakout_position_60,0.04584458445844584,100
2019-08-02,trend_r2_20,-0.06403840384038403,100
2019-08-02,realized_vol_5,-0.24396039603960393,100
2019-08-02,realized_vol_20,-0.2074887488748875,100
2019-08-02,vol_ratio_5_20,-0.1590879087908791,100
2019-08-02,parkinson_vol_20,-0.18097809780978094,100
2019-08-02,overnight_vol_20,-0.010921092109210918,100
2019-08-02,downside_vol_20,-0.17693369336933693,100
2019-08-02,volume_zscore_20,-0.16987698769876985,100
2019-08-02,volume_trend_5_20,-0.23284728472847285,100
2019-08-02,amihud_illiq_20,-0.055109510951095106,100
2019-08-02,signed_volume_pressure_20,0.11683168316831681,100
2019-08-02,volume_cv_20,0.033135313531353135,100
2019-08-02,return_volume_corr_20,-0.0051845184518451845,100
2019-08-02,close_location_value,-0.05285344390496007,100
2019-08-02,body_range_ratio,-0.020726072607260723,100
2019-08-02,gap_followthrough_20,-0.20409240924092406,100
2019-08-02,cs_rank_ret20,-0.00954095409540954,100
2019-08-02,cs_rank_ret60,0.07963996399639962,100
2019-08-02,cs_rank_vol20,-0.2074887488748875,100
2019-08-02,cs_rank_amihud20,-0.055109510951095106,100
2019-08-02,return_autocorr_20,0.16237623762376238,100
2019-08-02,revenue_growth_yoy,0.10262349895170039,65
2019-08-02,gross_margin_change_yoy,0.20581002794467348,60
2019-08-02,operating_profitability,-0.09130932652668024,75
2019-08-02,cashflow_to_assets,-0.12596121641590505,76
2019-08-02,debt_to_assets,0.10544290297761574,52
2019-08-02,asset_growth_yoy,0.02060284826517084,82
2019-08-09,ret_1d,-0.13789420310354025,100
2019-08-09,ret_5d,0.05302746182880701,100
2019-08-09,ret_20d,-0.005328548840554558,100
2019-08-09,ret_60d,-0.18913948136743203,100
2019-08-09,ret_120d,-0.25415017746942314,100
2019-08-09,momentum_20_5,-0.01835589065682026,100
2019-08-09,overnight_gap,-0.15840779122586993,100
2019-08-09,intraday_return,-0.054197582351226084,100
2019-08-09,ema20_distance,0.029799069304272445,100
2019-08-09,ema60_distance,-0.12103846696264187,100
2019-08-09,ema20_60_spread,-0.21436607970717456,100
2019-08-09,rsi14_centered,-0.024878562492048645,100
2019-08-09,macd_hist_atr,0.14415884836203005,100
2019-08-09,breakout_position_60,-0.08643290258935568,100
2019-08-09,trend_r2_20,-0.03372947413598781,100
2019-08-09,realized_vol_5,0.18335488555403723,100
2019-08-09,realized_vol_20,0.12015637610727979,100
2019-08-09,vol_ratio_5_20,0.19371195233196195,100
2019-08-09,parkinson_vol_20,0.09230150705564212,100
2019-08-09,overnight_vol_20,-0.027230804773014167,100
2019-08-09,downside_vol_20,0.13340574079190193,100
2019-08-09,volume_zscore_20,0.09680197060340781,100
2019-08-09,volume_trend_5_20,0.16854536017285635,100
2019-08-09,amihud_illiq_20,0.03213330973104691,100
2019-08-09,signed_volume_pressure_20,-0.05588975664518597,100
2019-08-09,volume_cv_20,0.020654127375212595,100
2019-08-09,return_volume_corr_20,0.025418618117780522,100
2019-08-09,close_location_value,0.06177036234759979,100
2019-08-09,body_range_ratio,-0.04903705081645478,100
2019-08-09,gap_followthrough_20,0.16360685150644144,100
2019-08-09,cs_rank_ret20,-0.005328548840554558,100
2019-08-09,cs_rank_ret60,-0.18913948136743203,100
2019-08-09,cs_rank_vol20,0.12015637610727979,100
2019-08-09,cs_rank_amihud20,0.03213330973104691,100
2019-08-09,return_autocorr_20,0.2294876372276672,100
2019-08-09,revenue_growth_yoy,-0.03805527722110889,66
2019-08-09,gross_margin_change_yoy,0.08355135251902165,63
2019-08-09,operating_profitability,-0.08893440873981136,75
2019-08-09,cashflow_to_assets,0.008325415758333643,76
2019-08-09,debt_to_assets,-0.023907916226358645,53
2019-08-09,asset_growth_yoy,-0.051686983021332164,82
2019-08-16,ret_1d,0.024110411041104108,100
2019-08-16,ret_5d,0.26545454545454544,100
2019-08-16,ret_20d,0.03923192319231923,100
2019-08-16,ret_60d,0.1184038403840384,100
2019-08-16,ret_120d,0.1891509150915091,100
2019-08-16,momentum_20_5,-0.04816081608160815,100
2019-08-16,overnight_gap,-0.004236423642364236,100
2019-08-16,intraday_return,0.02498657361719502,100
2019-08-16,ema20_distance,0.1394059405940594,100
2019-08-16,ema60_distance,0.11607560756075605,100
2019-08-16,ema20_60_spread,0.12373237323732371,100
2019-08-16,rsi14_centered,0.11738373837383737,100
2019-08-16,macd_hist_atr,0.12436843684368436,100
2019-08-16,breakout_position_60,0.12446444644464445,100
2019-08-16,trend_r2_20,0.05524152415241524,100
2019-08-16,realized_vol_5,-0.22730273027302728,100
2019-08-16,realized_vol_20,-0.2813321332133213,100
2019-08-16,vol_ratio_5_20,-0.07524752475247523,100
2019-08-16,parkinson_vol_20,-0.41881788178817875,100
2019-08-16,overnight_vol_20,-0.07467146714671466,100
2019-08-16,downside_vol_20,-0.24679267926792678,100
2019-08-16,volume_zscore_20,0.16748874887488746,100
2019-08-16,volume_trend_5_20,0.2150975097509751,100
2019-08-16,amihud_illiq_20,-0.11096309630963094,100
2019-08-16,signed_volume_pressure_20,0.033027302730273024,100
2019-08-16,volume_cv_20,0.0050765076507650764,100
2019-08-16,return_volume_corr_20,-0.0787038703870387,100
2019-08-16,close_location_value,0.05812181218121812,100
2019-08-16,body_range_ratio,0.14286271486027355,100
2019-08-16,gap_followthrough_20,-0.021530153015301527,100
2019-08-16,cs_rank_ret20,0.03923192319231923,100
2019-08-16,cs_rank_ret60,0.1184038403840384,100
2019-08-16,cs_rank_vol20,-0.2813321332133213,100
2019-08-16,cs_rank_amihud20,-0.11096309630963094,100
2019-08-16,return_autocorr_20,0.22924692469246924,100
2019-08-16,revenue_growth_yoy,-0.1880199146320411,66
2019-08-16,gross_margin_change_yoy,0.030194294768576563,63
2019-08-16,operating_profitability,-0.07842161039750555,75
2019-08-16,cashflow_to_assets,-0.08553715336599935,76
2019-08-16,debt_to_assets,-0.06442769025113043,53
2019-08-16,asset_growth_yoy,-0.05598576411835119,82
2019-08-23,ret_1d,0.03903402050428761,100
2019-08-23,ret_5d,-0.03929804769908986,100
2019-08-23,ret_20d,-0.1721277291568778,100
2019-08-23,ret_60d,-0.2623710242166751,100
2019-08-23,ret_120d,-0.1712636401557068,100
2019-08-23,momentum_20_5,-0.13697610853979605,100
2019-08-23,overnight_gap,-0.07455767944131798,100
2019-08-23,intraday_return,0.07461168500389119,100
2019-08-23,ema20_distance,-0.2085514808034613,100
2019-08-23,ema60_distance,-0.2701838289355963,100
2019-08-23,ema20_60_spread,-0.2806609080747947,100
2019-08-23,rsi14_centered,-0.2408828109306099,100
2019-08-23,macd_hist_atr,-0.0443925724351606,100
2019-08-23,breakout_position_60,-0.25839261444045025,100
2019-08-23,trend_r2_20,0.14754319694994986,100
2019-08-23,realized_vol_5,0.06442863614981338,100
2019-08-23,realized_vol_20,0.10824514925085997,100
2019-08-23,vol_ratio_5_20,-0.1086711931333818,100
2019-08-23,parkinson_vol_20,0.1451069460160927,100
2019-08-23,overnight_vol_20,0.021596224411211545,100
2019-08-23,downside_vol_20,0.12655303496317075,100
2019-08-23,volume_zscore_20,0.12657103681736181,100
2019-08-23,volume_trend_5_20,-0.10473478768360275,100
2019-08-23,amihud_illiq_20,0.07206142232682397,100
2019-08-23,signed_volume_pressure_20,-0.14863530943754097,100
2019-08-23,volume_cv_20,0.01912396976897227,100
2019-08-23,return_volume_corr_20,-0.0845967134618673,100
2019-08-23,close_location_value,0.012349271975069008,100
2019-08-23,body_range_ratio,0.030981191062818894,100
2019-08-23,gap_followthrough_20,0.009901019805084482,100
2019-08-23,cs_rank_ret20,-0.1721277291568778,100
2019-08-23,cs_rank_ret60,-0.2623710242166751,100
2019-08-23,cs_rank_vol20,0.10824514925085997,100
2019-08-23,cs_rank_amihud20,0.07206142232682397,100
2019-08-23,return_autocorr_20,-0.05318947851652657,100
2019-08-23,revenue_growth_yoy,-0.018575580760069054,65
2019-08-23,gross_margin_change_yoy,-0.18766053890707626,62
2019-08-23,operating_profitability,-0.032973442011977404,75
2019-08-23,cashflow_to_assets,-0.05928994244623987,76
2019-08-23,debt_to_assets,0.15732285055106857,53
2019-08-23,asset_growth_yoy,0.0065193730953417494,82
2019-08-30,ret_1d,-0.03429953285203812,100
2019-08-30,ret_5d,-0.20465646564656462,100
2019-08-30,ret_20d,-0.1763336333633363,100
2019-08-30,ret_60d,-0.2381398139813981,100
2019-08-30,ret_120d,-0.19495949594959494,100
2019-08-30,momentum_20_5,-0.1578037803780378,100
2019-08-30,overnight_gap,-0.044092409240924085,100
2019-08-30,intraday_return,-0.03416151863657331,100
2019-08-30,ema20_distance,-0.19390339033903387,100
2019-08-30,ema60_distance,-0.21186918691869183,100
2019-08-30,ema20_60_spread,-0.19276327632763274,100
2019-08-30,rsi14_centered,-0.17076507650765077,100
2019-08-30,macd_hist_atr,0.02797479747974797,100
2019-08-30,breakout_position_60,-0.1662046204620462,100
2019-08-30,trend_r2_20,0.014329432943294328,100
2019-08-30,realized_vol_5,0.17914191419141912,100
2019-08-30,realized_vol_20,0.09868586858685865,100
2019-08-30,vol_ratio_5_20,0.0794959495949595,100
2019-08-30,parkinson_vol_20,0.03132313231323132,100
2019-08-30,overnight_vol_20,0.07012301230123011,100
2019-08-30,downside_vol_20,0.11536753675367535,100
2019-08-30,volume_zscore_20,0.16514851485148513,100
2019-08-30,volume_trend_5_20,0.1871107110711071,100
2019-08-30,amihud_illiq_20,-0.07249924992499249,100
2019-08-30,signed_volume_pressure_20,-0.14568256825682566,100
2019-08-30,volume_cv_20,0.08459645964596459,100
2019-08-30,return_volume_corr_20,-0.2075247524752475,100
2019-08-30,close_location_value,-0.05112511251125111,100
2019-08-30,body_range_ratio,-0.030441135437087017,100
2019-08-30,gap_followthrough_20,0.21735373537353733,100
2019-08-30,cs_rank_ret20,-0.1763336333633363,100
2019-08-30,cs_rank_ret60,-0.2381398139813981,100
2019-08-30,cs_rank_vol20,0.09868586858685865,100
2019-08-30,cs_rank_amihud20,-0.07249924992499249,100
2019-08-30,return_autocorr_20,0.11637563756375637,100
2019-08-30,revenue_growth_yoy,-0.18751891785718056,66
2019-08-30,gross_margin_change_yoy,0.14016444014659113,62
2019-08-30,operating_profitability,-0.06476575224738668,75
2019-08-30,cashflow_to_assets,-0.15764602270453731,77
2019-08-30,debt_to_assets,0.151755836110923,53
2019-08-30,asset_growth_yoy,-0.13010377610240476,82
2019-09-06,ret_1d,0.03600403245422745,100
2019-09-06,ret_5d,0.02826282628262826,100
2019-09-06,ret_20d,-0.09016501650165015,100
2019-09-06,ret_60d,-0.09345334533453344,100
2019-09-06,ret_120d,-0.07425142514251425,100
2019-09-06,momentum_20_5,-0.15243924392439243,100
2019-09-06,overnight_gap,0.0657247696515699,100
2019-09-06,intraday_return,-0.009576957695769576,100
2019-09-06,ema20_distance,0.009564956495649566,100
2019-09-06,ema60_distance,-0.0885208520852085,100
2019-09-06,ema20_60_spread,-0.127992799279928,100
2019-09-06,rsi14_centered,-0.0457005700570057,100
2019-09-06,macd_hist_atr,0.04583258325832583,100
2019-09-06,breakout_position_60,-0.08117611761176118,100
2019-09-06,trend_r2_20,-0.1401020102010201,100
2019-09-06,realized_vol_5,0.18384638463846384,100
2019-09-06,realized_vol_20,0.13855385538553852,100
2019-09-06,vol_ratio_5_20,0.08087608760876086,100
2019-09-06,parkinson_vol_20,-0.0174017401740174,100
2019-09-06,overnight_vol_20,0.07128712871287128,100
2019-09-06,downside_vol_20,0.16874887488748871,100
2019-09-06,volume_zscore_20,0.1878187818781878,100
2019-09-06,volume_trend_5_20,0.007872787278727872,100
2019-09-06,amihud_illiq_20,0.014941494149414938,100
2019-09-06,signed_volume_pressure_20,-0.10402640264026401,100
2019-09-06,volume_cv_20,0.02388238823882388,100
2019-09-06,return_volume_corr_20,-0.02467446744674467,100
2019-09-06,close_location_value,0.038061920377970224,100
2019-09-06,body_range_ratio,-0.00348034803480348,100
2019-09-06,gap_followthrough_20,0.2121212121212121,100
2019-09-06,cs_rank_ret20,-0.09016501650165015,100
2019-09-06,cs_rank_ret60,-0.09345334533453344,100
2019-09-06,cs_rank_vol20,0.13855385538553852,100
2019-09-06,cs_rank_amihud20,0.014941494149414938,100
2019-09-06,return_autocorr_20,-0.04786078607860785,100
2019-09-06,revenue_growth_yoy,-0.0552140195627566,66
2019-09-06,gross_margin_change_yoy,-0.0027196837110729146,62
2019-09-06,operating_profitability,-0.1828747003936752,75
2019-09-06,cashflow_to_assets,-0.22822064922839796,77
2019-09-06,debt_to_assets,0.11212353353466442,53
2019-09-06,asset_growth_yoy,0.0645077029411873,82
2019-09-13,ret_1d,-0.04267626762676267,100
2019-09-13,ret_5d,0.13136513651365136,100
2019-09-13,ret_20d,-0.010201020102010199,100
2019-09-13,ret_60d,-0.04228022802280228,100
2019-09-13,ret_120d,-0.10780678067806779,100
2019-09-13,momentum_20_5,-0.05088508850885088,100
2019-09-13,overnight_gap,0.0940185300821393,100
2019-09-13,intraday_return,-0.12207620762076207,100
2019-09-13,ema20_distance,0.042004200420042,100
2019-09-13,ema60_distance,-0.03732373237323732,100
2019-09-13,ema20_60_spread,-0.0393039303930393,100
2019-09-13,rsi14_centered,0.024218421842184215,100
2019-09-13,macd_hist_atr,0.0025202520252025204,100
2019-09-13,breakout_position_60,0.020858085808580853,100
2019-09-13,trend_r2_20,-0.048760876087608755,100
2019-09-13,realized_vol_5,-0.028946894689468945,100
2019-09-13,realized_vol_20,-0.08802880288028801,100
2019-09-13,vol_ratio_5_20,0.0451005100510051,100
2019-09-13,parkinson_vol_20,0.02143414341434143,100
2019-09-13,overnight_vol_20,-0.04406840684068406,100
2019-09-13,downside_vol_20,-0.08084008400840081,100
2019-09-13,volume_zscore_20,0.2596459645964596,100
2019-09-13,volume_trend_5_20,0.13508550855085505,100
2019-09-13,amihud_illiq_20,0.09377737773777377,100
2019-09-13,signed_volume_pressure_20,-0.02575457545754575,100
2019-09-13,volume_cv_20,0.06757875787578757,100
2019-09-13,return_volume_corr_20,0.06399039903990399,100
2019-09-13,close_location_value,-0.07416741674167417,100
2019-09-13,body_range_ratio,-0.08948094809480947,100
2019-09-13,gap_followthrough_20,0.003972397239723972,100
2019-09-13,cs_rank_ret20,-0.010201020102010199,100
2019-09-13,cs_rank_ret60,-0.04228022802280228,100
2019-09-13,cs_rank_vol20,-0.08802880288028801,100
2019-09-13,cs_rank_amihud20,0.09377737773777377,100
2019-09-13,return_autocorr_20,-0.12513651365136513,100
2019-09-13,revenue_growth_yoy,0.08475195441390994,66
2019-09-13,gross_margin_change_yoy,-0.10732677756104408,62
2019-09-13,operating_profitability,0.1854778483535416,75
2019-09-13,cashflow_to_assets,-0.003930306077599989,77
2019-09-13,debt_to_assets,-0.038745313098458294,53
2019-09-13,asset_growth_yoy,0.10422233227008768,82
2019-09-20,ret_1d,-0.20308674573014568,100
2019-09-20,ret_5d,0.15469546954695465,100
2019-09-20,ret_20d,-0.04066006600660066,100
2019-09-20,ret_60d,-0.08165616561656165,100
2019-09-20,ret_120d,-0.08681668166816679,100
2019-09-20,momentum_20_5,-0.06622262226222622,100
2019-09-20,overnight_gap,-0.04518451845184518,100
2019-09-20,intraday_return,-0.14636663666366634,100
2019-09-20,ema20_distance,-0.010393039303930391,100
2019-09-20,ema60_distance,-0.09416141614161415,100
2019-09-20,ema20_60_spread,-0.07843984398439842,100
2019-09-20,rsi14_centered,0.00864086408640864,100
2019-09-20,macd_hist_atr,0.06525052505250524,100
2019-09-20,breakout_position_60,-0.08247224722472246,100
2019-09-20,trend_r2_20,-0.03253525352535253,100
2019-09-20,realized_vol_5,-0.1387098709870987,100
2019-09-20,realized_vol_20,-0.06594659465946594,100
2019-09-20,vol_ratio_5_20,-0.0914011401140114,100
2019-09-20,parkinson_vol_20,-0.17305730573057304,100
2019-09-20,overnight_vol_20,-0.0336993699369937,100
2019-09-20,downside_vol_20,-0.03537953795379538,100
2019-09-20,volume_zscore_20,-0.0534053405340534,100
2019-09-20,volume_trend_5_20,-0.028250825082508247,100
2019-09-20,amihud_illiq_20,-0.17540954095409542,100
2019-09-20,signed_volume_pressure_20,-0.004116411641164116,100
2019-09-20,volume_cv_20,-0.13417341734173416,100
