model_id,model_type,refit_date,factor_set_name,number_of_features,feature_list,objective,n_relevance_bins,hyperparameters,train_start,train_end,number_of_train_dates,number_of_train_rows,train_mean_rank_ic,train_median_rank_ic,train_rank_ic_std,train_positive_ic_ratio,train_negative_ic_ratio,train_icir,train_annualized_icir,train_ndcg5,train_ndcg10,train_ndcg20,train_top5_return,train_top10_return,train_bottom5_return,train_bottom10_return,train_top5_bottom5_spread,train_top10_bottom10_spread,train_number_of_dates,train_prediction_score_std,oos_mean_rank_ic,oos_median_rank_ic,oos_rank_ic_std,oos_positive_ic_ratio,oos_negative_ic_ratio,oos_icir,oos_annualized_icir,oos_ndcg5,oos_ndcg10,oos_ndcg20,oos_top5_return,oos_top10_return,oos_bottom5_return,oos_bottom10_return,oos_top5_bottom5_spread,oos_top10_bottom10_spread,oos_number_of_dates,oos_prediction_score_std,number_of_oos_dates,train_oos_rank_ic_gap,prediction_score_std
xgbranker_20210507,XGBRanker,2021-05-07,moderate_and_strong,20,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d"", ""vol_ratio_5_20"", ""overnight_gap"", ""volume_zscore_20"", ""close_location_value"", ""intraday_return"", ""ret_120d"", ""ema20_60_spread"", ""body_range_ratio"", ""ret_60d"", ""amihud_illiq_20"", ""breakout_position_60"", ""realized_vol_5"", ""rsi14_centered"", ""ema60_distance"", ""overnight_vol_20""]",rank:pairwise,10,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",2018-05-11,2021-04-23,155,15500,0.2690185302453011,0.2592739273927392,0.1291385335499869,0.9935483870967742,0.0064516129032258,2.083177831202253,15.02200897261918,0.8337389574601825,0.8099583938431713,0.793855446583506,0.0512352034754361,0.0432437139416218,-0.0093431118266568,-0.0072241231614439,0.060578315302093,0.0504678371030658,155,0.0806231900809272,-0.0175217521752175,-0.0175337533753375,0.0998743440788082,0.5,0.5,-0.1754379699494352,-1.2651011926319984,0.4882404934678427,0.4827828378057053,0.5291531314035353,0.0051477264450371,0.0042904187508847,0.0011780391633498,0.0072294218045287,0.0039696872816873,-0.0029390030536439,4,0.0876884441822767,4,0.2865402824205186,0.0876884441822767
xgbranker_20210604,XGBRanker,2021-06-04,moderate_and_strong,20,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d"", ""vol_ratio_5_20"", ""overnight_gap"", ""volume_zscore_20"", ""close_location_value"", ""intraday_return"", ""ret_120d"", ""ema20_60_spread"", ""body_range_ratio"", ""ret_60d"", ""amihud_illiq_20"", ""breakout_position_60"", ""realized_vol_5"", ""rsi14_centered"", ""ema60_distance"", ""overnight_vol_20""]",rank:pairwise,10,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",2018-06-08,2021-05-21,155,15500,0.2635412583086985,0.2625862586258625,0.1255024946690609,1.0,0.0,2.0998886038371887,15.14251206779494,0.841033986922931,0.8194044222857352,0.8009631845873074,0.049414846691509,0.0436614404666947,-0.0103555763244852,-0.0073946520135153,0.0597704230159942,0.0510560924802101,155,0.0832282502564691,-0.0484578457845784,-0.1036663666366636,0.1477166998496807,0.25,0.75,-0.3280458190163339,-2.3655720423299433,0.4066211484952066,0.4297951603722589,0.4610824488910828,-0.0167327882534641,-0.0157954774108088,-0.0192950243130658,-0.0187975468344971,0.0025622360596017,0.0030020694236883,4,0.0755975907668471,4,0.311999104093277,0.0755975907668471
xgbranker_20210702,XGBRanker,2021-07-02,moderate_and_strong,20,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d"", ""vol_ratio_5_20"", ""overnight_gap"", ""volume_zscore_20"", ""close_location_value"", ""intraday_return"", ""ret_120d"", ""ema20_60_spread"", ""body_range_ratio"", ""ret_60d"", ""amihud_illiq_20"", ""breakout_position_60"", ""realized_vol_5"", ""rsi14_centered"", ""ema60_distance"", ""overnight_vol_20""]",rank:pairwise,10,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",2018-07-06,2021-06-18,155,15500,0.2759073676317842,0.2697389738973897,0.1319550942515057,0.967741935483871,0.032258064516129,2.090918650748762,15.077828816197282,0.8164160051053573,0.8020979878966462,0.7892106629311609,0.0460308345562478,0.0404045530989675,-0.0097670909282004,-0.0081094818853159,0.0557979254844482,0.0485140349842834,155,0.074260955063566,0.0219190352736595,-0.0077647764776477,0.1661266484104946,0.4,0.6,0.1319417172583785,0.9514452538957116,0.5377228909426576,0.5501041429145103,0.5602836524750898,-0.0040817383866533,-0.0008380551754352,-0.0038323453693269,-0.000616413621893,-0.0002493930173263,-0.0002216415535422,5,0.0742935508489608,5,0.2539883323581247,0.0742935508489608
xgbranker_20210806,XGBRanker,2021-08-06,moderate_and_strong,20,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d"", ""vol_ratio_5_20"", ""overnight_gap"", ""volume_zscore_20"", ""close_location_value"", ""intraday_return"", ""ret_120d"", ""ema20_60_spread"", ""body_range_ratio"", ""ret_60d"", ""amihud_illiq_20"", ""breakout_position_60"", ""realized_vol_5"", ""rsi14_centered"", ""ema60_distance"", ""overnight_vol_20""]",rank:pairwise,10,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",2018-08-10,2021-07-23,155,15500,0.2764218708717783,0.2702430243024302,0.1348491196929984,0.967741935483871,0.032258064516129,2.049860403249859,14.781753582921311,0.8298069809808984,0.8049346750901802,0.7920388789538432,0.0481560893985495,0.0407232195093353,-0.0090000811563797,-0.0073171441436849,0.0571561705549293,0.0480403636530202,155,0.0769225550034353,0.0021062106210621,-0.0609000900090008,0.2099642917448382,0.25,0.75,0.0100312800979592,0.0723365895034669,0.4610700949622881,0.5071158989500284,0.548384065691576,-0.0027052009557703,0.0059522241026601,0.0049385675019792,0.0027705370771779,-0.0076437684577496,0.0031816870254822,4,0.0761804766952991,4,0.2743156602507162,0.0761804766952991
xgbranker_20210903,XGBRanker,2021-09-03,moderate_and_strong,20,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d"", ""vol_ratio_5_20"", ""overnight_gap"", ""volume_zscore_20"", ""close_location_value"", ""intraday_return"", ""ret_120d"", ""ema20_60_spread"", ""body_range_ratio"", ""ret_60d"", ""amihud_illiq_20"", ""breakout_position_60"", ""realized_vol_5"", ""rsi14_centered"", ""ema60_distance"", ""overnight_vol_20""]",rank:pairwise,10,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",2018-09-07,2021-08-20,155,15500,0.2673651112799816,0.2636183618361836,0.1352367588515543,0.9806451612903224,0.0193548387096774,1.9770150774868904,14.256458468488791,0.8198043455945961,0.8010714406146987,0.7908152592054861,0.0459988041216713,0.0405403374421588,-0.0099430945591772,-0.0078840121269805,0.0559418986808486,0.0484243495691394,155,0.0789271780560093,-0.0181788178817881,0.0010021002100209,0.06394905399931,0.5,0.5,-0.2842703174621524,-2.0499024114044335,0.4337458220287037,0.4640760170880781,0.500330187308215,-0.0138524034038588,-0.0099627567382394,-0.0052291091030004,-0.0021149051243397,-0.0086232943008584,-0.0078478516138996,4,0.0749810803681612,4,0.2855439291617698,0.0749810803681612
xgbranker_20211001,XGBRanker,2021-10-01,moderate_and_strong,20,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d"", ""vol_ratio_5_20"", ""overnight_gap"", ""volume_zscore_20"", ""close_location_value"", ""intraday_return"", ""ret_120d"", ""ema20_60_spread"", ""body_range_ratio"", ""ret_60d"", ""amihud_illiq_20"", ""breakout_position_60"", ""realized_vol_5"", ""rsi14_centered"", ""ema60_distance"", ""overnight_vol_20""]",rank:pairwise,10,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",2018-10-05,2021-09-17,155,15500,0.2818060785718589,0.2656345634563455,0.140681280826778,0.9741935483870968,0.0258064516129032,2.0031526363400753,14.444939085810022,0.8252008677768389,0.8065130559189013,0.7969936540190751,0.0461434264800649,0.0406607973791569,-0.0069245875061741,-0.0073451997717801,0.0530680139862391,0.048005997150937,155,0.0701991162232814,0.0963623639480406,0.1195439543954395,0.1513819856231983,0.8,0.2,0.6365510635320515,4.590234998031894,0.5316318578809875,0.5427813074839352,0.543273491540137,0.020796893160088,0.0212669167459781,0.0089155129599702,0.0141838345416952,0.0118813802001177,0.0070830822042828,5,0.0625824950635433,5,0.1854437146238182,0.0625824950635433
xgbranker_20211105,XGBRanker,2021-11-05,moderate_and_strong,20,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d"", ""vol_ratio_5_20"", ""overnight_gap"", ""volume_zscore_20"", ""close_location_value"", ""intraday_return"", ""ret_120d"", ""ema20_60_spread"", ""body_range_ratio"", ""ret_60d"", ""amihud_illiq_20"", ""breakout_position_60"", ""realized_vol_5"", ""rsi14_centered"", ""ema60_distance"", ""overnight_vol_20""]",rank:pairwise,10,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",2018-11-09,2021-10-22,155,15500,0.2633704181667136,0.2602820282028202,0.1420727463783681,0.9741935483870968,0.0258064516129032,1.853771570412988,13.36773690024286,0.8361540349442212,0.8093037044676198,0.797919014974413,0.0487241153501423,0.0406921526557917,-0.0060095310328645,-0.0065762893607107,0.0547336463830069,0.0472684420165024,155,0.0811025163098689,-0.1631983198319831,-0.1481428142814281,0.1248237789820117,0.0,1.0,-1.307429731441648,-9.428009871557949,0.3128449726503868,0.3445788941295494,0.4050352748413642,-0.0477748353292787,-0.0366250542085954,-0.010410438311398,-0.0084677705685944,-0.0373643970178807,-0.0281572836400009,4,0.0777168497443199,4,0.4265687379986967,0.0777168497443199
xgbranker_20211203,XGBRanker,2021-12-03,moderate_and_strong,20,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d"", ""vol_ratio_5_20"", ""overnight_gap"", ""volume_zscore_20"", ""close_location_value"", ""intraday_return"", ""ret_120d"", ""ema20_60_spread"", ""body_range_ratio"", ""ret_60d"", ""amihud_illiq_20"", ""breakout_position_60"", ""realized_vol_5"", ""rsi14_centered"", ""ema60_distance"", ""overnight_vol_20""]",rank:pairwise,10,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",2018-12-07,2021-11-19,155,15500,0.284663411328284,0.2799159915991598,0.1318680170462463,0.9741935483870968,0.0258064516129032,2.1586994155561765,15.56660286220388,0.8352157627698232,0.812095193706991,0.8010281826449891,0.0487519408095813,0.0426592046523428,-0.0115595483856148,-0.0082321364870664,0.0603114891951961,0.0508913411394093,155,0.0709830921503805,0.0539213921392139,0.0674107410741074,0.111537275403137,0.8,0.2,0.4834383119394124,3.486123244442613,0.5728439668413456,0.550321801199885,0.5609323140677058,0.0219482800907568,0.0180386024318866,0.0166185380911426,0.0112240998727238,0.0053297419996141,0.0068145025591627,5,0.0680739820003509,5,0.23074201918907,0.0680739820003509
xgbranker_20220107,XGBRanker,2022-01-07,moderate_and_strong,20,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d"", ""vol_ratio_5_20"", ""overnight_gap"", ""volume_zscore_20"", ""close_location_value"", ""intraday_return"", ""ret_120d"", ""ema20_60_spread"", ""body_range_ratio"", ""ret_60d"", ""amihud_illiq_20"", ""breakout_position_60"", ""realized_vol_5"", ""rsi14_centered"", ""ema60_distance"", ""overnight_vol_20""]",rank:pairwise,10,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",2019-01-11,2021-12-23,155,15500,0.2996968915808247,0.2856525652565256,0.1246024920809838,0.9870967741935484,0.0129032258064516,2.4052238970151607,17.34431617931896,0.8415158921051528,0.8180732069879919,0.8052942152761102,0.0496514275784618,0.0435002071407683,-0.0126392426916921,-0.0094702654650839,0.062290670270154,0.0529704726058522,155,0.0649913164877122,-0.0236063606360635,-0.0036303630363036,0.1647217050199776,0.5,0.5,-0.1433105651328741,-1.0334271818045992,0.4581515701884392,0.4767456566460787,0.5303513747621045,-0.0029261637806802,-0.0070659197531942,0.0023519578874452,0.0024399722145331,-0.0052781216681254,-0.0095058919677273,4,0.0639241226017475,4,0.3233032522168883,0.0639241226017475
xgbranker_20220204,XGBRanker,2022-02-04,moderate_and_strong,20,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d"", ""vol_ratio_5_20"", ""overnight_gap"", ""volume_zscore_20"", ""close_location_value"", ""intraday_return"", ""ret_120d"", ""ema20_60_spread"", ""body_range_ratio"", ""ret_60d"", ""amihud_illiq_20"", ""breakout_position_60"", ""realized_vol_5"", ""rsi14_centered"", ""ema60_distance"", ""overnight_vol_20""]",rank:pairwise,10,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",2019-02-08,2022-01-21,155,15500,0.2802732600819408,0.264050405040504,0.1491008427530298,0.967741935483871,0.032258064516129,1.8797563776764463,13.555116010185758,0.8268517952644819,0.810180727484628,0.7896416004770865,0.0460914818170317,0.0407222985473029,-0.0088760733727873,-0.0089565257110596,0.0549675551898191,0.0496788242583626,155,0.0691425887086699,-0.0197119711971197,-0.0208160816081608,0.1611860156915654,0.5,0.5,-0.1222933088366622,-0.8818695913134783,0.5670966912871405,0.5070202028286701,0.5309048627300242,0.0253161989970905,0.0067513055254222,0.0276855202142769,0.0192966586378637,-0.0023693212171864,-0.0125453531124415,4,0.0640090061351656,4,0.2999852312790605,0.0640090061351656
xgbranker_20220304,XGBRanker,2022-03-04,moderate_and_strong,20,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d"", ""vol_ratio_5_20"", ""overnight_gap"", ""volume_zscore_20"", ""close_location_value"", ""intraday_return"", ""ret_120d"", ""ema20_60_spread"", ""body_range_ratio"", ""ret_60d"", ""amihud_illiq_20"", ""breakout_position_60"", ""realized_vol_5"", ""rsi14_centered"", ""ema60_distance"", ""overnight_vol_20""]",rank:pairwise,10,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",2019-03-08,2022-02-18,155,15500,0.2896575001756972,0.2785718571857185,0.1434744100225271,0.9806451612903224,0.0193548387096774,2.018879186401377,14.558344851074372,0.8147193921185588,0.8000843173954809,0.7917383904341285,0.0453899680287914,0.0402026554153482,-0.0057869461091502,-0.0057161612928621,0.0511769141379417,0.0459188167082104,155,0.0813882447298496,0.0702310231023102,0.1425802580258025,0.1980394017581695,0.75,0.25,0.3546315656319287,2.557284587567984,0.583064407600028,0.5485446148085934,0.5917029454221983,0.0180365446349188,0.0098099371135767,-0.0004050463055377,-0.0001199249387232,0.0184415909404565,0.0099298620522999,4,0.0855002366006374,4,0.219426477073387,0.0855002366006374
xgbranker_20220401,XGBRanker,2022-04-01,moderate_and_strong,20,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d"", ""vol_ratio_5_20"", ""overnight_gap"", ""volume_zscore_20"", ""close_location_value"", ""intraday_return"", ""ret_120d"", ""ema20_60_spread"", ""body_range_ratio"", ""ret_60d"", ""amihud_illiq_20"", ""breakout_position_60"", ""realized_vol_5"", ""rsi14_centered"", ""ema60_distance"", ""overnight_vol_20""]",rank:pairwise,10,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",2019-04-05,2022-03-18,155,15500,0.26818750769972,0.2535493549354935,0.1466259845112656,0.9870967741935484,0.0129032258064516,1.8290585300664397,13.18952863195868,0.8271866215240712,0.804736085980132,0.7961172377134884,0.0459687706476907,0.0415151437366735,-0.0058920568116015,-0.0054265385360676,0.0518608274592922,0.0469416822727412,155,0.086444649725191,-0.0079063906390639,-0.0093129312931293,0.1253689840912041,0.4,0.6,-0.0630649653610666,-0.4547679325893726,0.5299408990918827,0.4891850081304675,0.5174171074720572,-0.0002777675423804,-0.018931115408222,-0.0159756962354266,-0.0040076273534218,0.0156979286930462,-0.0149234880548002,5,0.0863109156489372,5,0.2760938983387839,0.0863109156489372
xgbranker_20220506,XGBRanker,2022-05-06,moderate_and_strong,20,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d"", ""vol_ratio_5_20"", ""overnight_gap"", ""volume_zscore_20"", ""close_location_value"", ""intraday_return"", ""ret_120d"", ""ema20_60_spread"", ""body_range_ratio"", ""ret_60d"", ""amihud_illiq_20"", ""breakout_position_60"", ""realized_vol_5"", ""rsi14_centered"", ""ema60_distance"", ""overnight_vol_20""]",rank:pairwise,10,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",2019-05-10,2022-04-22,155,15500,0.282921228174125,0.2677827782778277,0.1427171052920367,0.9870967741935484,0.0129032258064516,1.9823918625254753,14.29523101679632,0.8207855314511588,0.800992441001039,0.7916915319046183,0.0488334474618137,0.0421842244704791,-0.0063542119865412,-0.0075563127935964,0.055187659448355,0.0497405372640755,155,0.0780571021379963,0.0003810381038103,-0.0543954395439543,0.1750131677431175,0.25,0.75,0.0021771967716718,0.0156999891940752,0.6494824870188082,0.6491251275217139,0.6154606525060807,0.0307298646161467,0.0226930862205228,-0.0109162889228111,-0.0011642243353,0.0416461535389579,0.0238573105558228,4,0.0864297486841678,4,0.2825401900703146,0.0864297486841678
xgbranker_20220603,XGBRanker,2022-06-03,moderate_and_strong,20,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d"", ""vol_ratio_5_20"", ""overnight_gap"", ""volume_zscore_20"", ""close_location_value"", ""intraday_return"", ""ret_120d"", ""ema20_60_spread"", ""body_range_ratio"", ""ret_60d"", ""amihud_illiq_20"", ""breakout_position_60"", ""realized_vol_5"", ""rsi14_centered"", ""ema60_distance"", ""overnight_vol_20""]",rank:pairwise,10,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",2019-06-07,2022-05-20,155,15500,0.2398586700178116,0.2444284428442844,0.1564137591512541,0.9290322580645162,0.0709677419354838,1.5334883025595285,11.05814141040523,0.8263662443570237,0.8032422879715133,0.788325973803305,0.0490122720195593,0.0406846732459254,-0.0070756758405947,-0.0050936152964147,0.0560879478601541,0.0457782885423401,155,0.0972539698885333,-0.006275173093572,-0.0301410141014101,0.0720759012041944,0.25,0.75,-0.0870634010637509,-0.6278231135032804,0.4013236041945608,0.4050293055865908,0.477614250152118,-0.0194527964722335,-0.023166302886579,-0.0298819808137603,-0.0247490155935027,0.0104291843415267,0.0015827127069236,4,0.0758514050394296,4,0.2461338431113837,0.0758514050394296
xgbranker_20220701,XGBRanker,2022-07-01,moderate_and_strong,20,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d"", ""vol_ratio_5_20"", ""overnight_gap"", ""volume_zscore_20"", ""close_location_value"", ""intraday_return"", ""ret_120d"", ""ema20_60_spread"", ""body_range_ratio"", ""ret_60d"", ""amihud_illiq_20"", ""breakout_position_60"", ""realized_vol_5"", ""rsi14_centered"", ""ema60_distance"", ""overnight_vol_20""]",rank:pairwise,10,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",2019-07-05,2022-06-17,155,15500,0.2710842511468452,0.2787998799879987,0.1607125379505442,0.9483870967741936,0.0516129032258064,1.6867647951043212,12.16343391679228,0.8392157887978335,0.8125106444781389,0.7922657107353077,0.0489662389868441,0.0424459855080072,-0.0103906195883633,-0.0074433803329993,0.0593568585752074,0.0498893658410065,155,0.0856162021958058,-0.0210369781860026,-0.0139813981398139,0.1136310796998018,0.4,0.6,-0.1851340165171316,-1.3350203787702302,0.4050989660394347,0.4451452953224786,0.488174127303918,-0.0006210826285885,0.003130542600965,-0.008545120186613,-0.0017279311907424,0.0079240375580245,0.0048584737917074,5,0.0743009850382804,5,0.2921212293328478,0.0743009850382804
xgbranker_20220805,XGBRanker,2022-08-05,moderate_and_strong,20,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d"", ""vol_ratio_5_20"", ""overnight_gap"", ""volume_zscore_20"", ""close_location_value"", ""intraday_return"", ""ret_120d"", ""ema20_60_spread"", ""body_range_ratio"", ""ret_60d"", ""amihud_illiq_20"", ""breakout_position_60"", ""realized_vol_5"", ""rsi14_centered"", ""ema60_distance"", ""overnight_vol_20""]",rank:pairwise,10,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",2019-08-09,2022-07-22,155,15500,0.2540908612100163,0.2553495349534953,0.1662917440157396,0.935483870967742,0.064516129032258,1.527982418573747,11.018437916350248,0.8272191941255429,0.8019440375917609,0.7879564852343766,0.050187048650322,0.0420390559247971,-0.006779191749154,-0.0059934021975065,0.0569662403994761,0.0480324581223037,155,0.0838841028751865,0.0306480648064806,0.0194659465946594,0.1639589891808348,0.5,0.5,0.1869251875703994,1.347936696921598,0.4078492926300731,0.4789719239413564,0.5150112032111115,-0.0139180186981819,-0.002780506018394,-0.0082970288664431,-0.0096789885857802,-0.0056209898317388,0.0068984825673862,4,0.0912736412137746,4,0.2234427964035357,0.0912736412137746
xgbranker_20220902,XGBRanker,2022-09-02,moderate_and_strong,20,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d"", ""vol_ratio_5_20"", ""overnight_gap"", ""volume_zscore_20"", ""close_location_value"", ""intraday_return"", ""ret_120d"", ""ema20_60_spread"", ""body_range_ratio"", ""ret_60d"", ""amihud_illiq_20"", ""breakout_position_60"", ""realized_vol_5"", ""rsi14_centered"", ""ema60_distance"", ""overnight_vol_20""]",rank:pairwise,10,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",2019-09-06,2022-08-19,155,15500,0.2581989865084131,0.2576057605760576,0.1584215722441512,0.9483870967741936,0.0516129032258064,1.629822143858603,11.752814619137675,0.8188220912169364,0.8001376214748402,0.7900598443388256,0.0468257803662649,0.0410905766505794,-0.0067167685375648,-0.0057750901351666,0.0535425489038297,0.0468656667857461,155,0.1026028097396896,-0.0353219321932193,-0.02007800780078,0.1117036985926548,0.4,0.6,-0.3162109459063329,-2.2802295586565062,0.4971676946157606,0.4647533279512858,0.5067666441071249,-0.0221470212269143,-0.0276625159604717,-0.0241119261537737,-0.0367021119969559,0.0019649049268594,0.0090395960364841,5,0.0685796976089477,5,0.2935209187016324,0.0685796976089477
xgbranker_20221007,XGBRanker,2022-10-07,moderate_and_strong,20,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d"", ""vol_ratio_5_20"", ""overnight_gap"", ""volume_zscore_20"", ""close_location_value"", ""intraday_return"", ""ret_120d"", ""ema20_60_spread"", ""body_range_ratio"", ""ret_60d"", ""amihud_illiq_20"", ""breakout_position_60"", ""realized_vol_5"", ""rsi14_centered"", ""ema60_distance"", ""overnight_vol_20""]",rank:pairwise,10,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",2019-10-11,2022-09-23,155,15500,0.2716660026158123,0.2607980798079807,0.1508661032637581,0.967741935483871,0.032258064516129,1.800709349142933,12.98509978108446,0.8270499282774774,0.8067221555497633,0.7900690628084087,0.0464171835484431,0.0397386499819979,-0.0098576080221378,-0.0068868200141586,0.0562747915705809,0.0466254699961565,155,0.0964893648460988,0.1189078907890789,0.1575817581758175,0.1103240202865021,0.75,0.25,1.077805998007371,7.772169581636429,0.602984275864697,0.5784801097044968,0.5865915193576324,0.0261595560532378,0.0139149558491985,0.0071333936763385,0.0018737475210688,0.0190261623768993,0.0120412083281296,4,0.1095429044216871,4,0.1527581118267334,0.1095429044216871
