factor,family,eligible_weeks,mean_rank_ic,median_rank_ic,ic_std,icir,annualized_icir,positive_ic_ratio,negative_ic_ratio,direction,q1,q2,q3,q4,q5,q5_q1,direction_adjusted_top_bottom,monotonicity,coverage,missing_rate,average_stocks_per_eligible_week,minimum_stocks_per_eligible_week,early_mean_ic,late_mean_ic,low_vix_mean_ic,high_vix_mean_ic,max_abs_correlation,evidence_score,evidence_flag,final_role,selection_reason
cs_rank_ret20,cross_sectional_rank,156,0.0034871579121366772,0.008836924508777409,0.13781384299733124,0.025303393594533215,0.18246536609667313,0.532051282051282,0.46794871794871795,positive,0.0010356167700139212,-5.799902458114516e-05,0.0002144408905540981,0.0007723994099973703,0.000721183172673886,-0.0003144335973400352,0.0003144335973400352,-0.09999999999999999,0.9992270531400966,0.0007729468599033673,99.4423076923077,97,-0.002537320721657534,0.009511636545930884,0.006935120500915225,3.9195323358129864e-05,1.0,2,Weak,candidate,Duplicate rank representation excluded from default sets
cs_rank_ret60,cross_sectional_rank,156,0.01276462869360849,0.01716171617161716,0.16039365370709294,0.07958312812624713,0.5738820982420088,0.5384615384615384,0.46153846153846156,positive,0.00052214378248322,-0.00010905223212208684,0.0010752138214623456,-4.7105765982725e-05,0.0011563292965314693,0.0006341855140482493,0.0006341855140482493,0.49999999999999994,0.9976167471819646,0.0023832528180354196,99.28205128205128,97,-0.009851975231196524,0.03538123261841349,0.01313259216284584,0.012396665224371144,1.0,4,Moderate,candidate,Duplicate rank representation excluded from default sets
cs_rank_vol20,cross_sectional_rank,156,-8.823330346305336e-05,-0.020042004200420037,0.16657704709376225,-0.0005296846414463628,-0.0038196102691212385,0.4423076923076923,0.5576923076923077,negative,0.001003173586688002,7.389166844571196e-05,-3.431177997431378e-05,0.0001587936301795543,0.0015363355888039305,0.0005331620021159285,0.0005331620021159285,0.3,0.9992270531400966,0.0007729468599033673,99.4423076923077,97,-0.005548158546601276,0.005371691939675176,-0.002540689604892905,0.0023642229979668047,1.0,2,Weak,candidate,Duplicate rank representation excluded from default sets
cs_rank_amihud20,cross_sectional_rank,156,0.012108548389227345,0.013765560229492336,0.16660414839851512,0.07267855275886555,0.524092497197209,0.5128205128205128,0.48717948717948717,positive,0.00030712893119651735,-0.0002780236080180509,-0.0005570651226249219,0.001831853865705304,0.0014776670383756202,0.0011705381071791029,0.0011705381071791029,0.49999999999999994,0.9981320450885668,0.0018679549114332117,99.33333333333333,96,0.019789358223307775,0.004427738555146921,-0.002636297327697039,0.026853394106151722,1.0,4,Moderate,candidate,Duplicate rank representation excluded from default sets
return_autocorr_20,persistence,156,0.0010414979371212712,0.0022881880024737166,0.12497403255537758,0.008333714739178079,0.06009527161439313,0.5128205128205128,0.48717948717948717,positive,0.00011015217186356338,0.0008078092433166282,0.0011246190070008,0.00024294258323084744,0.0004236235694498658,0.00031347139758630243,0.00031347139758630243,0.19999999999999998,0.9991626409017713,0.0008373590982286849,99.43589743589743,97,0.009482501988379587,-0.007399506114137042,-0.0058367324772952275,0.00791972835153777,0.07707170717071707,1,Weak,candidate,Warmup-only evidence ordering; compact core also applies family diversity and redundancy
revenue_growth_yoy,fundamental,156,0.016825915059521055,0.0036849339551142508,0.1506994376527366,0.11165214231451717,0.8051350482607884,0.5192307692307693,0.4807692307692308,positive,0.0006456071513893133,0.0006392500991686779,0.0007246981447549483,0.0016684747062316475,0.002249521680835002,0.0016039145294456888,0.0016039145294456888,0.8999999999999998,0.5182608695652174,0.48173913043478256,51.57692307692308,45,0.012222830032458366,0.021429000086583744,0.025696812550750552,0.007955017568291561,0.4759219385488226,6,Strong,candidate,Warmup-only evidence ordering; compact core also applies family diversity and redundancy
gross_margin_change_yoy,fundamental,156,0.00888341169981347,0.029663462876226825,0.15855122041301173,0.05602865545073055,0.4040283802458278,0.5576923076923077,0.4423076923076923,positive,0.0002528059111266467,0.001119474288693557,0.001918326175461481,0.0003697314281869317,0.0026507146970279395,0.0023979087859012926,0.0023979087859012926,0.7,0.49043478260869566,0.5095652173913043,48.80769230769231,42,0.0001605991047577867,0.017606224294869157,0.01086010956669739,0.006906713832929552,0.08282783674463115,5,Moderate,candidate,Below family-specific warmup coverage requirement
operating_profitability,fundamental,156,0.015049901181294635,0.005112910098162663,0.15716524962359144,0.09575845307622988,0.6905240252509184,0.5192307692307693,0.4807692307692308,positive,-0.00015515670585951468,-0.0004588824299290534,0.0013734682800119176,0.0004515112116827048,0.0013826730220584675,0.0015378297279179823,0.0015378297279179823,0.7999999999999999,0.705378421900161,0.294621578099839,70.19871794871794,62,-0.0063035055326246805,0.036403307895213954,0.03208735878887226,-0.0019875564262829912,0.5892143186221079,4,Moderate,candidate,Warmup-only evidence ordering; compact core also applies family diversity and redundancy
cashflow_to_assets,fundamental,156,0.032447360876661065,0.03559519479590173,0.18367934600043134,0.17665220169384133,1.2738571422615028,0.5384615384615384,0.46153846153846156,positive,-0.0012028945641032146,-3.560704977095125e-05,0.0006255644565424244,0.0010591099320680342,0.002378894107117404,0.0035817886712206184,0.0035817886712206184,0.9999999999999999,0.5106602254428342,0.4893397745571658,50.82051282051282,36,0.040051473055384895,0.024843248697937224,0.04345487735612858,0.021439844397193538,0.5892143186221079,6,Strong,optional_fundamental,Warmup-only evidence ordering; compact core also applies family diversity and redundancy
debt_to_assets,fundamental,156,0.002953344368574725,0.029554803793952977,0.1431882515972161,0.020625605352612215,0.1487333553726557,0.5769230769230769,0.4230769230769231,positive,5.503264132142963e-05,-0.0008943453690156417,0.0012864376199139321,0.0008096046429973153,-0.0006962363083476219,-0.0007512689496690515,0.0007512689496690515,0.09999999999999999,0.5214814814814814,0.47851851851851857,51.8974358974359,48,-0.016267947392793563,0.022174636129943016,0.011384742065298884,-0.005478053328149433,0.19170831271927183,2,Weak,candidate,Warmup-only evidence ordering; compact core also applies family diversity and redundancy
asset_growth_yoy,fundamental,156,0.014939056968436365,0.01103674446987513,0.11840815543182362,0.12616577729764478,0.9097943585108574,0.5192307692307693,0.4807692307692308,positive,-0.00021373993803295278,-0.00045795243301427035,0.001751546544096291,0.0014167168913336407,-9.592248486086369e-05,0.00011781745317208909,0.00011781745317208909,0.49999999999999994,0.7748148148148148,0.22518518518518515,77.10897435897436,68,0.006906994541818571,0.022971119395054165,0.029524207849337823,0.00035390608753491483,0.4759219385488226,4,Moderate,candidate,Warmup-only evidence ordering; compact core also applies family diversity and redundancy
