factor_set_name,number_of_features,feature_list,sample_mode,objective,n_relevance_bins,param_id,hyperparameters,cv_mean_rank_ic,cv_median_rank_ic,cv_rank_ic_std,cv_positive_ic_ratio,cv_negative_ic_ratio,cv_icir,cv_annualized_icir,cv_ndcg5,cv_ndcg10,cv_ndcg20,cv_top5_return,cv_top10_return,cv_bottom5_return,cv_bottom10_return,cv_top5_bottom5_spread,cv_top10_bottom10_spread,cv_number_of_dates,cv_prediction_score_std
core_plus_horizon,6,"[""signed_volume_pressure_20"", ""ret_1d"", ""vol_ratio_5_20"", ""overnight_gap"", ""close_location_value"", ""return_volume_corr_20""]",common_sample,rank:ndcg,20,2,"{""colsample_bytree"": 0.85, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 5, ""min_child_weight"": 10, ""n_estimators"": 400, ""reg_alpha"": 1.0, ""reg_lambda"": 10.0, ""subsample"": 0.7}",-0.00634996297542713,-0.02086408640864086,0.1323925744816048,0.4423076923076923,0.5576923076923077,-0.047963135397064295,-0.34586708801227434,0.5127134381792108,0.5159595190437614,0.532576948333416,-0.0008428198760986646,-0.0008561238481668925,-0.000316941415106237,0.0005285428548619488,-0.0005258784609924275,-0.0013846667030288416,104,0.4381559236118427
core_5,5,"[""signed_volume_pressure_20"", ""ret_1d"", ""vol_ratio_5_20"", ""overnight_gap"", ""close_location_value""]",common_sample,rank:ndcg,10,1,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",-0.006399918448664755,-0.03369336933693369,0.135573989813344,0.4423076923076923,0.5576923076923077,-0.047206093569098724,-0.34040798175547266,0.4865579929773088,0.4897522023286295,0.5103081702391639,-0.0030022937600679986,-0.0015008037203219382,0.0006032984411388066,-2.1039083435427044e-06,-0.0036055922012068055,-0.0014986998119783954,104,0.3051281561358617
top_5,5,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d""]",common_sample,rank:ndcg,20,2,"{""colsample_bytree"": 0.85, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 5, ""min_child_weight"": 10, ""n_estimators"": 400, ""reg_alpha"": 1.0, ""reg_lambda"": 10.0, ""subsample"": 0.7}",-0.0066388018897936725,0.0012661266126612661,0.13142443489248798,0.5096153846153846,0.49038461538461536,-0.05051421294087783,-0.3642631697960832,0.5167527559547819,0.5229428421456247,0.5354551128416758,0.00032831496611017755,0.0009167748721014968,-0.0003799881854124556,0.0008870974406628917,0.000708303151522633,2.967743143860505e-05,104,0.44771064961185825
core_plus_horizon,6,"[""signed_volume_pressure_20"", ""ret_1d"", ""vol_ratio_5_20"", ""overnight_gap"", ""close_location_value"", ""return_volume_corr_20""]",common_sample,rank:ndcg,20,0,"{""colsample_bytree"": 0.85, ""gamma"": 0.0, ""learning_rate"": 0.05, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 200, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0, ""subsample"": 0.85}",-0.006875335685514337,-0.031041148561500823,0.12701107262240605,0.4230769230769231,0.5769230769230769,-0.05413178192703065,-0.39034983074028773,0.5267286724082544,0.5199171468895846,0.5314225574529261,0.0009128738672575865,-0.0007583416785802506,0.001496799119009629,0.0012600784127994855,-0.0005839252517520432,-0.002018420091379736,104,0.31032068167741483
extended,7,"[""signed_volume_pressure_20"", ""ret_1d"", ""vol_ratio_5_20"", ""overnight_gap"", ""close_location_value"", ""cashflow_to_assets"", ""return_volume_corr_20""]",common_sample,rank:ndcg,20,2,"{""colsample_bytree"": 0.85, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 5, ""min_child_weight"": 10, ""n_estimators"": 400, ""reg_alpha"": 1.0, ""reg_lambda"": 10.0, ""subsample"": 0.7}",-0.007273895746283288,-0.02051005100510051,0.13411934782535453,0.46153846153846156,0.5384615384615384,-0.0542344998258946,-0.3910905400428116,0.5122480128284536,0.5179851449537606,0.5323812701488482,0.0006469562142332706,-0.0012804867510444985,0.0016033841811196855,0.0015960972725780657,-0.000956427966886415,-0.0028765840236225637,104,0.4549683527304576
core_plus_horizon,6,"[""signed_volume_pressure_20"", ""ret_1d"", ""vol_ratio_5_20"", ""overnight_gap"", ""close_location_value"", ""return_volume_corr_20""]",common_sample,rank:ndcg,10,1,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",-0.00734306104933614,-0.01275127512751275,0.1306314485502987,0.4519230769230769,0.5480769230769231,-0.056212046416286555,-0.4053508313053659,0.4966601496469065,0.49223902268723935,0.511810543192087,-0.0009630867616127471,-0.001869577862355106,-0.00025450178761539713,-0.00013337924418259126,-0.0007085849739973509,-0.0017361986181725156,104,0.3087616220403176
top_5,5,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d""]",common_sample,rank:ndcg,20,0,"{""colsample_bytree"": 0.85, ""gamma"": 0.0, ""learning_rate"": 0.05, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 200, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0, ""subsample"": 0.85}",-0.007567306101204598,-0.005868613162301392,0.13600327199614387,0.46153846153846156,0.5384615384615384,-0.05564061798027297,-0.4012302022527556,0.5214568323628868,0.5199466137889084,0.5318562695924717,0.002350081531786566,0.0005697590629269769,0.001662060872610222,0.0009631002750687134,0.0006880206591763443,-0.0003933412121417363,104,0.3356963648245885
extended,7,"[""signed_volume_pressure_20"", ""ret_1d"", ""vol_ratio_5_20"", ""overnight_gap"", ""close_location_value"", ""cashflow_to_assets"", ""return_volume_corr_20""]",common_sample,rank:ndcg,10,2,"{""colsample_bytree"": 0.85, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 5, ""min_child_weight"": 10, ""n_estimators"": 400, ""reg_alpha"": 1.0, ""reg_lambda"": 10.0, ""subsample"": 0.7}",-0.00788018397912196,0.00141014101410141,0.13136639751983098,0.5,0.5,-0.05998629883971944,-0.4325673525838289,0.5087466647134508,0.4971770451139201,0.5146968317662133,-0.0005039790739240186,-0.001948341667766688,0.0001400815268338751,0.00028596195896319937,-0.000644060600757894,-0.0022343036267298876,104,0.3482196502960645
extended,7,"[""signed_volume_pressure_20"", ""ret_1d"", ""vol_ratio_5_20"", ""overnight_gap"", ""close_location_value"", ""cashflow_to_assets"", ""return_volume_corr_20""]",common_sample,rank:ndcg,5,1,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",-0.008327116070737332,-0.0048004800480048,0.1326159017973355,0.47115384615384615,0.5288461538461539,-0.06279123361437368,-0.4527940248925246,0.5349586305026718,0.517120379481731,0.5041706786017103,0.0029662133000470732,1.448134234875493e-05,0.0020411430068393815,0.0005074188966705183,0.0009250702932076913,-0.0004929375543217628,104,0.25799649939514124
strong_only,3,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20""]",common_sample,rank:ndcg,5,0,"{""colsample_bytree"": 0.85, ""gamma"": 0.0, ""learning_rate"": 0.05, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 200, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0, ""subsample"": 0.85}",-0.008717675672785717,-0.001104110411041104,0.11157023644851934,0.49038461538461536,0.5096153846153846,-0.07813621222186995,-0.5634482392729763,0.4923001195482554,0.49159307580328176,0.49171722985433336,-0.0011193835981368897,-0.0002942942713949577,0.0012411608535377182,0.00024473400046852857,-0.002360544451674608,-0.0005390282718634866,104,0.1365497296389479
top_3,3,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20""]",common_sample,rank:ndcg,5,0,"{""colsample_bytree"": 0.85, ""gamma"": 0.0, ""learning_rate"": 0.05, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 200, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0, ""subsample"": 0.85}",-0.008717675672785717,-0.001104110411041104,0.11157023644851934,0.49038461538461536,0.5096153846153846,-0.07813621222186995,-0.5634482392729763,0.4923001195482554,0.49159307580328176,0.49171722985433336,-0.0011193835981368897,-0.0002942942713949577,0.0012411608535377182,0.00024473400046852857,-0.002360544451674608,-0.0005390282718634866,104,0.1365497296389479
top_8,8,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d"", ""vol_ratio_5_20"", ""overnight_gap"", ""volume_zscore_20""]",common_sample,rank:ndcg,5,0,"{""colsample_bytree"": 0.85, ""gamma"": 0.0, ""learning_rate"": 0.05, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 200, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0, ""subsample"": 0.85}",-0.00882399373488786,-0.024764476447644762,0.13373728963868978,0.46153846153846156,0.5384615384615384,-0.06598005506711799,-0.475788943404863,0.5374701035434041,0.514538185736299,0.5026619312910089,0.0020842320708098733,-0.0002600664011882202,0.0002674247675655793,0.001060345871768956,0.0018168073032442935,-0.0013204122729571762,104,0.16752640200922123
top_5,5,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d""]",common_sample,rank:ndcg,10,2,"{""colsample_bytree"": 0.85, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 5, ""min_child_weight"": 10, ""n_estimators"": 400, ""reg_alpha"": 1.0, ""reg_lambda"": 10.0, ""subsample"": 0.7}",-0.009123510812456995,-0.006420659023674454,0.12997059854951054,0.49038461538461536,0.5096153846153846,-0.07019672844686883,-0.5061958075700144,0.506595650615795,0.5038455513918012,0.5197510368008158,-0.00015357513028379371,-0.00041311441121594185,-0.0005156060810741115,-0.00022963540101205416,0.00036203095079031866,-0.00018347901020388768,104,0.334137335849496
core_plus_horizon,6,"[""signed_volume_pressure_20"", ""ret_1d"", ""vol_ratio_5_20"", ""overnight_gap"", ""close_location_value"", ""return_volume_corr_20""]",common_sample,rank:ndcg,10,0,"{""colsample_bytree"": 0.85, ""gamma"": 0.0, ""learning_rate"": 0.05, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 200, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0, ""subsample"": 0.85}",-0.009233306084977872,-0.01870389829274513,0.13150679591794182,0.4519230769230769,0.5480769230769231,-0.0702116268632939,-0.506303241578702,0.491734757780825,0.49747155006615873,0.514242129631272,-0.00303945647755641,-0.00038498898934836843,-0.000743702640318647,0.00013514550219743694,-0.0022957538372377633,-0.0005201344915458055,104,0.23736100916105968
top_10,10,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d"", ""vol_ratio_5_20"", ""overnight_gap"", ""volume_zscore_20"", ""close_location_value"", ""intraday_return""]",common_sample,rank:ndcg,20,2,"{""colsample_bytree"": 0.85, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 5, ""min_child_weight"": 10, ""n_estimators"": 400, ""reg_alpha"": 1.0, ""reg_lambda"": 10.0, ""subsample"": 0.7}",-0.009349917546806679,-0.010033003300330032,0.13528224142008577,0.4519230769230769,0.5480769230769231,-0.06911415311173627,-0.4983892458092683,0.49154873463091664,0.505249045629421,0.5285472021562916,-0.0025268369793431415,-0.0013104503198406827,0.0002117764509986193,0.0004691729911609725,-0.002738613430341761,-0.0017796233110016551,104,0.4816921829031064
top_8,8,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d"", ""vol_ratio_5_20"", ""overnight_gap"", ""volume_zscore_20""]",common_sample,rank:ndcg,10,1,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",-0.009768587143864185,-0.020756075607560754,0.13408383634712714,0.47115384615384615,0.5288461538461539,-0.07285432316073111,-0.5253599955904794,0.4972862388305587,0.48985764842743396,0.5114610801289335,0.000675826652498245,-0.0014123516070536875,0.0018919595343125236,-0.00021087946209260973,-0.0012161328818142787,-0.0012014721449610784,104,0.31151656118723065
core_5,5,"[""signed_volume_pressure_20"", ""ret_1d"", ""vol_ratio_5_20"", ""overnight_gap"", ""close_location_value""]",common_sample,rank:ndcg,10,0,"{""colsample_bytree"": 0.85, ""gamma"": 0.0, ""learning_rate"": 0.05, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 200, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0, ""subsample"": 0.85}",-0.010351959897274414,-0.018163880619063086,0.1348568242160944,0.4230769230769231,0.5769230769230769,-0.07676259586749905,-0.5535429508759758,0.49381047008290524,0.497862439058903,0.5165861587522553,-0.0016287211779586373,-0.0008516686876991641,-0.00020096806590492777,0.0008435182867527907,-0.00142775311205371,-0.0016951869744519545,104,0.24348374040654072
core_plus_horizon,6,"[""signed_volume_pressure_20"", ""ret_1d"", ""vol_ratio_5_20"", ""overnight_gap"", ""close_location_value"", ""return_volume_corr_20""]",common_sample,rank:ndcg,5,1,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",-0.010464413981219492,-0.01558355835583558,0.13266594512208946,0.4230769230769231,0.5769230769230769,-0.07887792132027047,-0.5687967796444987,0.502875731426062,0.4944252632432175,0.4958724204841575,0.00019749548943148745,-0.0020483137235733956,0.00040238462915381416,0.00013764559002847648,-0.0002048891397223275,-0.002185959313601872,104,0.24241323167314896
strong_only,3,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20""]",common_sample,rank:ndcg,5,2,"{""colsample_bytree"": 0.85, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 5, ""min_child_weight"": 10, ""n_estimators"": 400, ""reg_alpha"": 1.0, ""reg_lambda"": 10.0, ""subsample"": 0.7}",-0.01048187154391464,-0.004479451824587857,0.11957758681337481,0.4807692307692308,0.5192307692307693,-0.08765749354244567,-0.6321071752918828,0.4792967619056251,0.48118926682026053,0.48819633529704265,0.00017429486241610814,-0.0007101641107379218,0.00040672977207254564,0.0012281507972767894,-0.00023243490965643737,-0.0019383149080147118,104,0.16446455474942923
top_3,3,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20""]",common_sample,rank:ndcg,5,2,"{""colsample_bytree"": 0.85, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 5, ""min_child_weight"": 10, ""n_estimators"": 400, ""reg_alpha"": 1.0, ""reg_lambda"": 10.0, ""subsample"": 0.7}",-0.01048187154391464,-0.004479451824587857,0.11957758681337481,0.4807692307692308,0.5192307692307693,-0.08765749354244567,-0.6321071752918828,0.4792967619056251,0.48118926682026053,0.48819633529704265,0.00017429486241610814,-0.0007101641107379218,0.00040672977207254564,0.0012281507972767894,-0.00023243490965643737,-0.0019383149080147118,104,0.16446455474942923
top_10,10,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d"", ""vol_ratio_5_20"", ""overnight_gap"", ""volume_zscore_20"", ""close_location_value"", ""intraday_return""]",common_sample,rank:ndcg,10,2,"{""colsample_bytree"": 0.85, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 5, ""min_child_weight"": 10, ""n_estimators"": 400, ""reg_alpha"": 1.0, ""reg_lambda"": 10.0, ""subsample"": 0.7}",-0.010829644904376618,-0.02217221722172217,0.140142274024619,0.4807692307692308,0.5192307692307693,-0.07727607518680736,-0.5572457029052889,0.4852706969281365,0.49229769916691307,0.5108334674062417,-0.0021879580462021023,-0.002080945186220279,0.0014791250225799875,0.00014716388930122772,-0.0036670830687820896,-0.002228109075521507,104,0.37411528109357906
core_5,5,"[""signed_volume_pressure_20"", ""ret_1d"", ""vol_ratio_5_20"", ""overnight_gap"", ""close_location_value""]",common_sample,rank:ndcg,10,2,"{""colsample_bytree"": 0.85, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 5, ""min_child_weight"": 10, ""n_estimators"": 400, ""reg_alpha"": 1.0, ""reg_lambda"": 10.0, ""subsample"": 0.7}",-0.010832305736161986,-0.017317731773177317,0.13268577332227618,0.4326923076923077,0.5673076923076923,-0.0816387881302975,-0.5887056733410571,0.47557953428559696,0.4846173546270824,0.5004315762446264,-0.0029531530245777027,-0.0011089133832017895,-0.001030946989373913,-6.588973953535553e-05,-0.00192220603520379,-0.0010430236436664336,104,0.3296642956825403
core_5,5,"[""signed_volume_pressure_20"", ""ret_1d"", ""vol_ratio_5_20"", ""overnight_gap"", ""close_location_value""]",common_sample,rank:ndcg,5,0,"{""colsample_bytree"": 0.85, ""gamma"": 0.0, ""learning_rate"": 0.05, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 200, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0, ""subsample"": 0.85}",-0.010868983360936514,-0.026624662466246625,0.13892659335034327,0.4230769230769231,0.5769230769230769,-0.07823544145739796,-0.5641637914664189,0.5219208961894207,0.5111835953146902,0.5016635056709787,-6.880178616818666e-05,-0.001099255103674211,0.0007763414732941637,0.0009584867416514394,-0.0008451432594623497,-0.0020577418453256507,104,0.1750705257201424
top_5,5,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d""]",common_sample,rank:ndcg,20,1,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",-0.011323656247283823,-0.010369048065972938,0.13038912578468198,0.46153846153846156,0.5384615384615384,-0.08684509677580887,-0.6262488988956225,0.5173369569801689,0.5144262332319333,0.5319196429338761,0.0011141983624079186,-0.0009281670683335039,0.0005686089435201393,0.0010324489731577072,0.0005455894188877794,-0.001960616041491211,104,0.41052913264586377
top_10,10,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d"", ""vol_ratio_5_20"", ""overnight_gap"", ""volume_zscore_20"", ""close_location_value"", ""intraday_return""]",common_sample,rank:ndcg,5,0,"{""colsample_bytree"": 0.85, ""gamma"": 0.0, ""learning_rate"": 0.05, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 200, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0, ""subsample"": 0.85}",-0.011327968035482297,-0.0198019801980198,0.14695142595904626,0.4519230769230769,0.5480769230769231,-0.07708647916515812,-0.5558785065499282,0.5151862467892472,0.5087141563276292,0.49649892032538995,-0.0004784462845834267,-0.00016333250959683568,-0.00010160130985104043,0.0002838206384157011,-0.00037684497473238767,-0.00044715314801253636,104,0.18166930257127836
top_5,5,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d""]",common_sample,rank:ndcg,10,0,"{""colsample_bytree"": 0.85, ""gamma"": 0.0, ""learning_rate"": 0.05, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 200, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0, ""subsample"": 0.85}",-0.011674908693346382,-0.017719880864443913,0.1335553492885031,0.4519230769230769,0.5480769230769231,-0.08741625667217956,-0.6303675914813289,0.514819191115836,0.5056880051660171,0.5204887222197232,0.001776985941347863,0.00010396696305925328,-0.0004619363000890254,0.00045757230502847254,0.002238922241436888,-0.00035360534196921927,104,0.24711505538569048
core_plus_horizon,6,"[""signed_volume_pressure_20"", ""ret_1d"", ""vol_ratio_5_20"", ""overnight_gap"", ""close_location_value"", ""return_volume_corr_20""]",common_sample,rank:ndcg,10,2,"{""colsample_bytree"": 0.85, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 5, ""min_child_weight"": 10, ""n_estimators"": 400, ""reg_alpha"": 1.0, ""reg_lambda"": 10.0, ""subsample"": 0.7}",-0.012062477001013051,-0.018391839183918388,0.13254210606941663,0.4326923076923077,0.5673076923076923,-0.0910086413950261,-0.6562726461201622,0.4972881876593418,0.4873825726916002,0.5081781752210155,-0.0011547047393972967,-0.0016411482797704712,-0.0009413486457063871,-0.001080335185218746,-0.00021335609369090922,-0.0005608130945517257,104,0.33656780350093657
core_plus_fundamental,6,"[""signed_volume_pressure_20"", ""ret_1d"", ""vol_ratio_5_20"", ""overnight_gap"", ""close_location_value"", ""cashflow_to_assets""]",common_sample,rank:ndcg,5,1,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",-0.012333717891815752,-0.010909090909090908,0.13110196965056087,0.4519230769230769,0.5480769230769231,-0.09407728903455866,-0.6784009789414946,0.5276706274597716,0.5142774025813843,0.49892458868742884,0.002358483109367671,0.00010479056203864523,0.0007920093864132462,0.001431414150585623,0.0015664737229544247,-0.001326623588546978,104,0.25469221332325387
strong_only,3,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20""]",common_sample,rank:pairwise,5,1,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",-0.012374278695278122,-0.016075607560756072,0.10960268737550213,0.4326923076923077,0.5673076923076923,-0.11290123437287142,-0.8141423791891306,0.49437642917883207,0.5035816652410158,0.49950487469247745,-0.002003342238245257,-0.0006066581334529043,0.0024739110164506833,0.0014327715055717392,-0.00447725325469594,-0.0020394296390246433,104,0.12437510999062887
top_3,3,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20""]",common_sample,rank:pairwise,5,1,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",-0.012374278695278122,-0.016075607560756072,0.10960268737550213,0.4326923076923077,0.5673076923076923,-0.11290123437287142,-0.8141423791891306,0.49437642917883207,0.5035816652410158,0.49950487469247745,-0.002003342238245257,-0.0006066581334529043,0.0024739110164506833,0.0014327715055717392,-0.00447725325469594,-0.0020394296390246433,104,0.12437510999062887
core_plus_fundamental,6,"[""signed_volume_pressure_20"", ""ret_1d"", ""vol_ratio_5_20"", ""overnight_gap"", ""close_location_value"", ""cashflow_to_assets""]",common_sample,rank:ndcg,5,2,"{""colsample_bytree"": 0.85, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 5, ""min_child_weight"": 10, ""n_estimators"": 400, ""reg_alpha"": 1.0, ""reg_lambda"": 10.0, ""subsample"": 0.7}",-0.012598909069294149,-0.007272727272727273,0.128880914221963,0.4807692307692308,0.5192307692307693,-0.09775620498467205,-0.704930019134007,0.5184271385659808,0.5058428439220756,0.49775951901105375,0.0022113893745902874,-9.850364630861111e-08,0.0005034211942032181,8.276804595302199e-05,0.0017079681803870692,-8.286654959932988e-05,104,0.2650603113266138
extended,7,"[""signed_volume_pressure_20"", ""ret_1d"", ""vol_ratio_5_20"", ""overnight_gap"", ""close_location_value"", ""cashflow_to_assets"", ""return_volume_corr_20""]",common_sample,rank:ndcg,5,0,"{""colsample_bytree"": 0.85, ""gamma"": 0.0, ""learning_rate"": 0.05, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 200, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0, ""subsample"": 0.85}",-0.013063144994487779,-0.0317071707170717,0.13020428318491153,0.4423076923076923,0.5576923076923077,-0.10032807427645034,-0.7234760323446027,0.532291507717562,0.5059454758282977,0.503856601252271,0.0025239228386339098,-0.00038324344693722385,0.0014715027087369094,0.0015384913421028004,0.0010524201298969997,-0.001921734789040024,104,0.17824373623499504
top_8,8,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d"", ""vol_ratio_5_20"", ""overnight_gap"", ""volume_zscore_20""]",common_sample,rank:pairwise,5,0,"{""colsample_bytree"": 0.85, ""gamma"": 0.0, ""learning_rate"": 0.05, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 200, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0, ""subsample"": 0.85}",-0.013098384938187891,-0.006894689468946894,0.1094392915833897,0.4519230769230769,0.5480769230769231,-0.11968630963046106,-0.8630702526873736,0.4784666361782763,0.4883798357373994,0.48949321599650647,-0.0025964981486309847,-0.0012275344530961975,0.0010369498727043076,0.0017509992671931392,-0.003633448021335292,-0.002978533720289338,104,0.05918345790213117
top_8,8,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d"", ""vol_ratio_5_20"", ""overnight_gap"", ""volume_zscore_20""]",common_sample,rank:ndcg,10,2,"{""colsample_bytree"": 0.85, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 5, ""min_child_weight"": 10, ""n_estimators"": 400, ""reg_alpha"": 1.0, ""reg_lambda"": 10.0, ""subsample"": 0.7}",-0.013119805710637008,-0.02722472247224722,0.13657268088818175,0.4519230769230769,0.5480769230769231,-0.09606464210348765,-0.6927319857264431,0.4927794761183459,0.4851484875918493,0.5104818774617776,-0.0003760417203180599,-0.0028054179785931502,-7.622435468754376e-05,-0.00021461659692805933,-0.0002998173656305163,-0.0025908013816650904,104,0.34815359129928625
core_plus_fundamental,6,"[""signed_volume_pressure_20"", ""ret_1d"", ""vol_ratio_5_20"", ""overnight_gap"", ""close_location_value"", ""cashflow_to_assets""]",common_sample,rank:ndcg,10,2,"{""colsample_bytree"": 0.85, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 5, ""min_child_weight"": 10, ""n_estimators"": 400, ""reg_alpha"": 1.0, ""reg_lambda"": 10.0, ""subsample"": 0.7}",-0.013218874343358285,-0.02868286828682868,0.1273635172793478,0.46153846153846156,0.5384615384615384,-0.1037885465612981,-0.748429852865284,0.5044724552720935,0.4905688827651514,0.5103131037361677,0.00015394837374706633,-0.002178504971482732,0.000858496605912786,0.001221518855672955,-0.0007045482321657202,-0.0034000238271556867,104,0.347718526251041
