date,rank_ic,ndcg5,ndcg10,ndcg20,top5_return,top10_return,bottom5_return,bottom10_return,top5_bottom5_spread,top10_bottom10_spread,top5_hit_rate,number_of_stocks,prediction_score_std
2026-04-10,-0.1011404174634539,0.4300897891431691,0.523228288954499,0.49546730410066897,0.015667610275500947,0.017310882962714443,0.024521778327184683,0.017165553531313136,-0.008854168051683736,0.00014532943140130664,0.6,100,0.10572871565818787
2026-04-17,-0.20364836483648363,0.3250963659157279,0.3246642025234926,0.41566549983236684,-0.003630565485705494,-0.004845961317440221,0.0012440632530665203,0.0002523549702976314,-0.004874628738772015,-0.005098316287737852,0.2,100,0.11698300391435623
2026-04-24,-0.1421302130213021,0.47540822678188366,0.49653457766355985,0.49126147910122325,-0.012319058817691478,-0.009621213286875435,0.0007331737864419693,-0.003897618046108603,-0.013052232604133447,-0.0057235952407668315,0.2,100,0.09830537438392639
2026-05-01,-0.236039603960396,0.34536737208856705,0.4007418954509688,0.46974459187415796,-0.02123908472618364,-0.012509160399910036,0.005818164541153914,-0.00033993289102141457,-0.027057249267337553,-0.012169227508888622,0.4,100,0.09088243544101715
2026-05-08,0.07329132913291328,0.44042467094996934,0.4741533485629919,0.49465951077667925,-0.013276127502706337,-0.010573405374732437,-0.007585989725591179,-0.012370654142860931,-0.005690137777115158,0.0017972487681284944,0.0,100,0.09783920645713806
2026-05-15,-0.035319531953195316,0.26075282020468843,0.4014700497567671,0.4515000980094214,-0.0077878964987226,-0.0007636132139889041,0.012762937954454368,0.0052909101404020765,-0.02055083445317697,-0.006054523354390981,0.4,100,0.08494757115840912
2026-05-22,0.026378637863786376,0.727612857526316,0.6192275604786149,0.5986816197814,0.0023923645397318795,-0.0059199414987034845,-0.00115233434764741,-0.005798129584796625,0.0035446988873792896,-0.00012181191390685936,0.4,100,0.09592075645923615
2026-05-29,-0.06958295829582957,0.17616556990882265,0.3036290186836811,0.43982539704453827,-0.026639983074810504,-0.008247931329438666,0.009346678689799012,0.014125116909345259,-0.03598666176460952,-0.022373048238783923,0.4,100,0.0923919826745987
2026-06-05,-0.04266439443281859,0.4433279038704789,0.4685071823278464,0.48928089593167234,0.002211344444676733,0.004326168074459395,0.010593953991554581,0.008698503734270493,-0.008382609546877848,-0.004372335659811098,0.8,100,0.11859829723834991
2026-06-12,0.102010201020102,0.6175103963762298,0.5867329143768212,0.5682036019257517,0.004090730360467769,0.0035099118280310427,-0.010417308067903263,-0.007268907010456268,0.014508038428371032,0.01077881883848731,0.6,100,0.11841755360364914
2026-06-18,-0.1187038703870387,0.48135086931154963,0.42461061371818787,0.5048275205377902,0.016866418972957625,0.01120023187066779,0.01521078703376334,0.013988077153918841,0.001655631939194286,-0.0027878452832510517,0.8,100,0.12029110640287399
2026-06-26,0.0784158415841584,0.48474132867419084,0.5824184686944601,0.5911992174966356,0.001240118218854419,0.008271323769239617,-0.01849900503127973,-0.005106079402772119,0.01973912325013415,0.013377403172011736,0.6,100,0.1138763576745987
2026-07-02,-0.09764176417641764,0.614829891054784,0.555052958676773,0.5520670837444177,0.012673546395012319,0.010633315032497776,0.01072380910653833,0.006231330284536367,0.0019497372884739895,0.004401984747961409,0.8,100,0.08662200719118118
2026-07-10,-0.09675483654866059,0.36789085557869045,0.431801021601868,0.44919416143246677,-0.01936932719847469,-0.01568287924831288,-0.015621952506707937,-0.0006676824235955396,-0.0037473746917667528,-0.015015196824717341,0.0,100,0.0799475759267807
2026-07-17,0.0778541210707781,0.7573044755473557,0.6198772997561977,0.5954502750661641,0.015318099402988006,0.009190804889251815,-0.00823856399595976,0.002039641575828882,0.023556663398947766,0.007151163313422933,1.0,100,0.07778634130954742
2026-07-24,0.3489990879229781,0.5951141996684001,0.5824329977843591,0.6240208261354244,-0.02946864224950062,-0.013411821064082969,-0.01598969883945231,-0.012502202807573035,-0.013478943410048311,-0.000909618256509934,0.8,100,0.08998753875494003
2026-07-31,-0.06233423342334232,0.5287408787969231,0.4368975364029351,0.4781476936513056,0.008985312331351848,0.001326091883291457,-0.011127262731574808,-0.002365305162289527,0.020112575062926658,0.003691397045580984,0.6,100,0.07459478080272675
2026-08-07,0.08250924104093793,0.5218908617974065,0.5262529027989763,0.5609163379152527,-0.0015440269361758144,0.001747770611996344,-0.07837901107782719,-0.03304752410081766,0.07683498414165138,0.03479529471281401,0.4,100,0.09318877011537552
2026-08-14,0.22558655865586558,0.563054282856259,0.6005800085788053,0.5307904249573105,0.013484834599572662,0.03424489514751489,-0.007832744127951945,-0.00577057846218809,0.021317578727524607,0.04001547360970298,0.8,100,0.08895988762378693
2026-08-21,-0.01123319071841837,0.38463520025802445,0.4343029269764026,0.44452670027690916,-0.0037548603824521403,-0.0023553817646211664,0.006676234347332237,-0.000923105631367433,-0.010431094729784377,-0.0014322761332537335,0.2,100,0.090094655752182
